latitude,longitude,altitude,geometry,comparison,type
40.7410611,-73.9224695,,Point,27.5680975042,LANDUSE_GRASS
41.4973535,-81.6937772,,Point,27.5680975042,MONEY_BANK
40.7415428,-73.9202645,,Point,27.6043474837,SHOP_ALCOHOL
37.3938709,-122.0797509,,Point,27.6224546339,SHOP_DEPARTMENTSTORE
37.3937164,-122.0793143,,Point,27.6224546339,FOOD_RESTAURANT
37.3939401,-122.0797838,,Point,27.6224546339,FOOD_RESTAURANT
37.3939275,-122.0797209,,Point,27.6224546339,SHOP_HAIRDRESSER
37.3939064,-122.0796563,,Point,27.6224546339,FOOD_RESTAURANT
19.4114034,-99.1696207,,Point,27.6767050062,SHOP_BICYCLE
40.7411457,-73.9211447,,Point,27.6767050062,FOOD_RESTAURANT
37.3936702,-122.0793379,,Point,27.6767050062,FOOD_RESTAURANT
40.741323,-73.9216555,,Point,27.7308492477,FOOD_RESTAURANT
40.6935668,-73.9854464,,Point,27.7848879789,FOOD_RESTAURANT
17.0608668,-96.730864,,Point,27.8208554865,ACCOMMO_HOTEL
40.7698293,-73.9561201,,Point,27.8388218142,POW_CHRISTIAN
37.8768171,-122.2691238,,Point,27.8388218142,FOOD_RESTAURANT
38.9937515,-77.0260305,,Point,27.9105714739,FOOD_CAFE
40.7412744,-73.9189339,,Point,28,FOOD_RESTAURANT
43.6394656,-79.3832433,,Point,28.0356915378,TRANSPORT_TRAMSTOP
37.8767394,-122.2687078,,Point,28.0535202782,FOOD_RESTAURANT
25.66727,-100.3135783,,Point,28.0713376952,SHOP_DEPARTMENTSTORE
40.6937382,-73.9857932,,Point,28.1247222209,EDUCATION_UNIVERSITY
42.0510182,-87.6802595,,Point,28.1247222209,EDUCATION_UNIVERSITY
40.6940542,-73.9857098,,Point,28.2842712475,LANDUSE_GRASS
40.7695646,-73.9554953,,Point,28.3372546306,POW_CHRISTIAN
25.6674766,-100.3132041,,Point,28.3901391332,SHOP_DEPARTMENTSTORE
41.4974117,-81.6933974,,Point,28.4077454227,FOOD_RESTAURANT
40.6938348,-73.9850036,,Point,28.4429253067,FOOD_RESTAURANT
37.3938954,-122.0799725,,Point,28.4780617318,FOOD_BIERGARTEN
37.3933027,-122.0790541,,Point,28.4780617318,FOOD_PUB
37.3934254,-122.0790112,,Point,28.4780617318,FOOD_PUB
19.4275369,-99.1971843,,Point,28.4780617318,POI_EMBASSY
37.3933544,-122.079029,,Point,28.4780617318,FOOD_RESTAURANT
37.3935438,-122.0794149,,Point,28.4780617318,TOURIST_NIGHTCLUB
41.4975291,-81.6941352,,Point,28.4956136976,FOOD_FASTFOOD
37.393258,-122.0791229,,Point,28.4956136976,FOOD_ICECREAM
20.9640283,-89.6225083,,Point,28.4956136976,SHOP_SUPERMARKET
37.3936206,-122.0793589,,Point,28.5131548588,FOOD_RESTAURANT
37.3936588,-122.0794335,,Point,28.5131548588,FOOD_CAFE
20.9635502,-89.6231434,,Point,28.5657137142,SHOP_CONVENIENCE
43.6396054,-79.3833991,,Point,28.7402157264,SHOP_DEPARTMENTSTORE
43.639594,-79.3834656,,Point,28.7402157264,FOOD_FASTFOOD
40.7443991,-73.9065709,,Point,28.7923600978,POW_CHRISTIAN
19.427464,-99.1965386,,Point,28.8963665536,FOOD_RESTAURANT
40.743847,-73.9028276,,Point,29.0172362571,POW_CHRISTIAN
40.7440079,-73.9068183,,Point,29.0516780927,SHOP_LAUNDRETTE
40.7439584,-73.9068416,,Point,29.0516780927,FOOD_RESTAURANT
18.4620184,-97.3951108,,Point,29.1719042916,MONEY_BANK
18.4631868,-97.3942023,,Point,29.1890390387,ACCOMMO_HOTEL
18.4630946,-97.3939799,,Point,29.1890390387,SHOP_SHOES
20.9645242,-89.6209518,,Point,29.206163733,SHOP_SHOES
20.5870204,-100.3894146,,Point,29.2403830344,ACCOMMO_HOTEL
18.4619661,-97.3941844,,Point,29.2574776767,MONEY_BANK
25.6675931,-100.3137358,,Point,29.3087017795,SHOP_CONVENIENCE
18.4621145,-97.3946356,,Point,29.3087017795,FOOD_RESTAURANT
40.6941122,-73.9867868,,Point,29.3257565972,FOOD_CAFE
18.4630371,-97.3920183,,Point,29.3257565972,HEALTH_PHARMACY
18.4625863,-97.3944308,,Point,29.3257565972,TOURIST_CINEMA
43.6393202,-79.3817955,,Point,29.3428015022,FOOD_CAFE
18.4616717,-97.3941793,,Point,29.3598365118,MONEY_BANK
19.4308983,-99.2008152,,Point,29.3768616431,SHOP_SUPERMARKET
37.3923064,-122.0783092,,Point,29.4278779391,FOOD_RESTAURANT
43.6392193,-79.3810431,,Point,29.4448637287,MONEY_BANK
20.585405,-100.3909785,,Point,29.4448637287,HEALTH_PHARMACY
43.6396215,-79.3832847,,Point,29.5127091267,SHOP_LAUNDRETTE
43.6396186,-79.3833309,,Point,29.5127091267,SHOP_HIFI
25.6671753,-100.3153153,,Point,29.5465734054,HEALTH_PHARMACY
40.7447525,-73.9036905,,Point,29.5465734054,HEALTH_PHARMACY
40.7451431,-73.9037584,,Point,29.5972971739,SHOP_GREENGROCER
18.4625788,-97.3941529,,Point,29.6141857899,TOURIST_CINEMA
18.4611881,-97.3942276,,Point,29.6479341607,ACCOMMO_HOTEL
43.6396928,-79.3830883,,Point,29.7825452237,SHOP_CONVENIENCE
43.6396236,-79.3830445,,Point,29.7825452237,SHOP_DEPARTMENTSTORE
18.4587217,-97.3924638,,Point,29.8161030318,HEALTH_PHARMACY
18.4587846,-97.3925284,,Point,29.8328677804,SHOP_CONVENIENCE
37.5677309,-122.3215036,,Point,29.883105595,FOOD_RESTAURANT
43.641528,-79.3770147,,Point,30.0166620396,TRANSPORT_TRAMSTOP
19.4276614,-99.1975664,,Point,30.0499584026,SHOP_DEPARTMENTSTORE
18.4630297,-97.3918796,,Point,30.083217913,FOOD_RESTAURANT
43.6398011,-79.3831862,,Point,30.0998338866,SHOP_CONVENIENCE
25.6673534,-100.31475,,Point,30.1164406928,SHOP_CLOTHES
20.585092,-100.3907738,,Point,30.1164406928,HEALTH_PHARMACY
20.5860226,-100.3892384,,Point,30.166206258,SHOP_CONVENIENCE
43.6395597,-79.3823083,,Point,30.1993377411,TRANSPORT_TRAMSTOP
18.4598356,-97.3941647,,Point,30.1993377411,MONEY_BANK
43.6398554,-79.3832596,,Point,30.2158898595,FOOD_CAFE
18.4629765,-97.3911649,,Point,30.2820078595,FOOD_FASTFOOD
20.9632822,-89.6226379,,Point,30.2985148151,SHOP_CONVENIENCE
20.9630738,-89.6226762,,Point,30.2985148151,SHOP_COPYSHOP
18.4608916,-97.3915617,,Point,30.3315017762,HEALTH_PHARMACY
43.6397452,-79.3826578,,Point,30.3973683071,FOOD_FASTFOOD
18.4628999,-97.3914009,,Point,30.4466746953,SHOP_SHOES
18.4629942,-97.3913907,,Point,30.4466746953,SHOP_CLOTHES
18.4592243,-97.3926298,,Point,30.4630924235,SHOP_BAKERY
20.5878372,-100.3879904,,Point,30.5122926048,POI_CITY
18.4620708,-97.390199,,Point,30.5122926048,POW_CHRISTIAN
18.4628995,-97.3918394,,Point,30.5122926048,SHOP_MOTORCYCLE
43.6400003,-79.3835538,,Point,30.5614135799,SHOP_BICYCLE
18.4629864,-97.3912341,,Point,30.5941170816,SHOP_MOTORCYCLE
18.4608923,-97.3914377,,Point,30.6431068921,HEALTH_PHARMACY
43.6393081,-79.3804665,,Point,30.9515750811,SHOP_ALCOHOL
20.9635887,-89.6215265,,Point,31.0483493925,SHOP_MARKETPLACE
18.4628501,-97.3906953,,Point,31.064449134,SHOP_SUPERMARKET
20.9634106,-89.6220461,,Point,31.0805405358,HEALTH_PHARMACY
40.7446559,-73.9034843,,Point,31.2729915422,FOOD_BAR
18.4599877,-97.3903616,,Point,31.304951685,POI_CITY
18.4608605,-97.390762,,Point,31.4006369362,HEALTH_PHARMACY
18.4607884,-97.390676,,Point,31.4165561448,FOOD_FASTFOOD
34.0172548,-118.4956376,,Point,31.448370387,MONEY_BANK
20.5879226,-100.3878632,,Point,31.496031496,LANDUSE_GRASS
18.4607789,-97.3896439,,Point,31.496031496,FOOD_FASTFOOD
37.876464,-122.269079,,Point,31.5594676761,FOOD_RESTAURANT
20.9641372,-89.6210085,,Point,31.5911379979,SHOP_CONVENIENCE
19.4316334,-99.1923941,,Point,31.7175030543,SHOP_PHONE
40.758697,-73.8330751,,Point,31.7962261912,FOOD_RESTAURANT
20.964022,-89.6210138,,Point,31.7962261912,SHOP_CLOTHES
19.4313705,-99.1923517,,Point,31.8433666562,SHOP_CLOTHES
20.9627791,-89.6219122,,Point,31.9843711834,SHOP_CONVENIENCE
37.5671809,-122.3255712,,Point,32.1714158843,FOOD_CAFE
19.4277916,-99.1975535,,Point,32.3109888428,EDUCATION_NURSERY
34.015378,-118.4979567,,Point,32.4345494805,TOURIST_CINEMA
34.0152876,-118.4978437,,Point,32.5269119346,FOOD_FASTFOOD
19.4281658,-99.1995371,,Point,33.0454232837,POI_EMBASSY
19.4281314,-99.197582,,Point,33.3466640011,ACCOMMO_HOTEL
19.4280348,-99.1931923,,Point,34.10278581,SHOP_CONVENIENCE
45.4211539,-75.7052302,,Point,34.278273002,TOURIST_MEMORIAL
45.418469,-75.7060106,,Point,35.1425667816,ACCOMMO_HOTEL
25.78907,-80.1400886,,Point,35.3270434653,FOOD_BAR
16.7543787,-93.1193431,,Point,35.6370593624,SHOP_SUPERMARKET
16.7500451,-93.1187221,,Point,35.721142199,ACCOMMO_HOTEL
16.7521897,-93.1201305,,Point,36.0832371053,ACCOMMO_HOTEL
16.7495523,-93.1172962,,Point,36.1801050303,ACCOMMO_HOTEL
16.7495302,-93.1170092,,Point,36.4554522671,FOOD_FASTFOOD
16.7516162,-93.1202971,,Point,36.4554522671,ACCOMMO_HOTEL
16.7495415,-93.1172,,Point,36.4965751818,HEALTH_PHARMACY
